Unnamed: 0,DrugBank ID,MeSH ID
19342,DB00585,D009128
19343,DB00585,D001327
19344,DB00585,D011085
19345,DB00585,D013700
19346,DB00585,D002051
19347,DB00585,D020329
19348,DB00585,D014010
19349,DB00585,D012868
19350,DB00585,D003234
19351,DB00585,D025241
19352,DB00585,D002178
19353,DB00585,D004938
19354,DB00585,D016889
19355,DB00585,D000077195
19356,DB00585,D005879
19357,DB00585,D010673
19358,DB00585,D020190
19359,DB00585,D009902
19360,DB00585,D009157
19361,DB00585,D010001
19362,DB00585,D010510
19363,DB00585,D000075222
19364,DB00585,D014917
19365,DB00585,D055752
19366,DB00585,D009290
19367,DB00585,D065768
19368,DB00585,D020275
19369,DB00585,D012541
19370,DB00585,D011111
19371,DB00585,D009396
19372,DB00585,D020326
19373,DB00585,D007011
19374,DB00585,D006937
19375,DB00585,D012512
19376,DB00585,D053098
19377,DB00585,D054179
19378,DB00585,D052018
19379,DB00585,D007873
19380,DB00585,D004892
19381,DB00585,D010373
19382,DB00585,D011695
19383,DB00585,D004832
19384,DB00585,D009373
19385,DB00585,D010916
19386,DB00585,D012507
19387,DB00585,D017241
19388,DB00585,D004421
19389,DB00585,D001523
19390,DB00585,D016112
19391,DB00585,D007918
19392,DB00585,D006333
19393,DB00585,D004829
19394,DB00585,D012516
19395,DB00585,D003966
19396,DB00585,D000312
19397,DB00585,D000690
19398,DB00585,D013736
19399,DB00585,D012514
19400,DB00585,D019851
19401,DB00585,D006528
19402,DB00585,D004820
19403,DB00585,D006509
19404,DB00585,D010911
19405,DB00585,D018273
19406,DB00585,D011087
19407,DB00585,D040181
19408,DB00585,D006934
19409,DB00585,D003550
19410,DB00585,D003453
19411,DB00585,D010488
19412,DB00585,D018288
19413,DB00585,D019578
19414,DB00585,D002602
19415,DB00585,D055953
19416,DB00585,D022124
19417,DB00585,D000848
19418,DB00585,D002386
19419,DB00585,D002647
19420,DB00585,D006069
19421,DB00585,D006954
19422,DB00585,D015043
19423,DB00585,D017114
19424,DB00585,D003424
19425,DB00585,D006111
19426,DB00585,D009165
19427,DB00585,D003480
19428,DB00585,D012010
19429,DB00585,D000505
19430,DB00585,D014820
19431,DB00585,D002862
19432,DB00585,D001072
19433,DB00585,D001606
19434,DB00585,D014435
19435,DB00585,D000881
19436,DB00585,D006086
19437,DB00585,D008228
19438,DB00585,D016649
19439,DB00585,D006828
19440,DB00585,D013587
19441,DB00585,D013915
19442,DB00585,D005738
19443,DB00585,D015228
19444,DB00585,D001759
19445,DB00585,D012509
19446,DB00585,D002822
19447,DB00585,D014406
19448,DB00585,D001157
19449,DB00585,D051474
19450,DB00585,D014402
19451,DB00585,D000562
19452,DB00585,D003047
19453,DB00585,D020790
19454,DB00585,D008219
19455,DB00585,D010284
19456,DB00585,D053206
19457,DB00585,D009190
19458,DB00585,D007251
19459,DB00585,D008288
19460,DB00585,D006660
19461,DB00585,D020961
19462,DB00585,D007644
19463,DB00585,D012532
19464,DB00585,D009091
19465,DB00585,D009080
19466,DB00585,D043183
19467,DB00585,D017515
19468,DB00585,D005873
19469,DB00585,D016585
19470,DB00585,D046152
19471,DB00585,D005910
19472,DB00585,D008269
19473,DB00585,D004374
19474,DB00585,D011020
19475,DB00585,D016736
19476,DB00585,D012859
19477,DB00585,D015352
19478,DB00585,D008268
19479,DB00585,D007645
19480,DB00585,D014802
19481,DB00585,D010930
19482,DB00585,D007943
19483,DB00585,D050031
19484,DB00585,D055728
19485,DB00585,D002280
19486,DB00585,D020385
19487,DB00585,D001259
19488,DB00585,D028226
19489,DB00585,D006962
19490,DB00585,D013132
19491,DB00585,D004422
19492,DB00585,D006816
19493,DB00585,D001477
19494,DB00585,D000707
19495,DB00585,D014437
19496,DB00585,D020388
19497,DB00585,D018263
19498,DB00585,D003928
19499,DB00585,D013174
19500,DB00585,D005198
19501,DB00585,D000347
19502,DB00585,D018197
19503,DB00585,D011225
19504,DB00585,D018798
19505,DB00585,D017488
19506,DB00585,D001987
19507,DB00585,D003555
19508,DB00585,D003586
19509,DB00585,D004893
19510,DB00585,D005687
19511,DB00585,D029503
19512,DB00585,D008181
19513,DB00585,D000141
19514,DB00585,D007896
19515,DB00585,D009855
19516,DB00585,D020514
19517,DB00585,D014123
19518,DB00585,D011115
19519,DB00585,D004169
19520,DB00585,D002446
19521,DB00585,D008545
19522,DB00585,D006966
19523,DB00585,D056693
19524,DB00585,D014927
19525,DB00585,D010383
19526,DB00585,D055623
19527,DB00585,D002771
19528,DB00585,D012612
19529,DB00585,D054221
19530,DB00585,D004697
19531,DB00585,D014245
19532,DB00585,D008105
19533,DB00585,D009437
19534,DB00585,D017490
19535,DB00585,D005359
19536,DB00585,D011125
19537,DB00585,D012555
19538,DB00585,D006929
19539,DB00585,D004761
19540,DB00585,D012175
19541,DB00585,D001162
19542,DB00585,D008088
19543,DB00585,D015419
19544,DB00585,D010229
19545,DB00585,D017229
19546,DB00585,D002780
19547,DB00585,D000172
19548,DB00585,D002294
19549,DB00585,D018901
19550,DB00585,D002006
19551,DB00585,D013919
19552,DB00585,D054437
19553,DB00585,D003731
19554,DB00585,D031249
19555,DB00585,D003414
19556,DB00585,D006950
19557,DB00585,D056729
19558,DB00585,D013322
19559,DB00585,D008589
19560,DB00585,D052537
19561,DB00585,D008527
19562,DB00585,D013964
19563,DB00585,D002971
19564,DB00585,D017492
19565,DB00585,D013920
19566,DB00585,D000306
19567,DB00585,D010282
19568,DB00585,D013922
19569,DB00585,D001474
19570,DB00585,D020096
19571,DB00585,D007922
19572,DB00585,D004165
19573,DB00585,D005271
19574,DB00585,D052536
19575,DB00585,D001176
19576,DB00585,D015211
19577,DB00585,D018357
19578,DB00585,D008305
19579,DB00585,D006394
19580,DB00585,D015459
19581,DB00585,D006501
19582,DB00585,D012552
19583,DB00585,D017887
19584,DB00585,D017681
19585,DB00585,D009889
19586,DB00585,D014202
19587,DB00585,D000743
19588,DB00585,D012614
19589,DB00585,D003218
19590,DB00585,D015001
19591,DB00585,D003551
19592,DB00585,D020194
19593,DB00585,D000196
19594,DB00585,D018633
19595,DB00585,D006953
19596,DB00585,D018785
19597,DB00585,D011778
19598,DB00585,D015267
19599,DB00585,D056725
19600,DB00585,D007566
19601,DB00585,D014648
19602,DB00585,D009956
19603,DB00585,D001321
19604,DB00585,D011019
19605,DB00585,D010237
19606,DB00585,D016878
19607,DB00585,D015499
19608,DB00585,D014355
19609,DB00585,D008581
19610,DB00585,D004802
19611,DB00585,D014141
19612,DB00585,D000542
19613,DB00585,D001254
19614,DB00585,D001196
19615,DB00585,D008175
19616,DB00585,D052556
19617,DB00585,D013742
19618,DB00585,D007057
19619,DB00585,D015175
19620,DB00585,D006527
19621,DB00585,D005878
19622,DB00585,D007676
19623,DB00585,D006946
19624,DB00585,D005356
19625,DB00585,D053579
19626,DB00585,D003294
19627,DB00585,D011546
19628,DB00585,D014973
19629,DB00585,D020246
19630,DB00585,D005211
19631,DB00585,D009617
19632,DB00585,D002239
19633,DB00585,D018856
19634,DB00585,D006932
19635,DB00585,D003457
19636,DB00585,D005892
19637,DB00585,D005776
19638,DB00585,D020513
19639,DB00585,D000749
19640,DB00585,D005877
19641,DB00585,D014846
19642,DB00585,D003003
19643,DB00585,D024741
19644,DB00585,D010505
19645,DB00585,D018879
19646,DB00585,D003929
19647,DB00585,D008947
19648,DB00585,D063730
19649,DB00585,D020165
19650,DB00585,D008708
19651,DB00585,D003930
19652,DB00585,D000745
19653,DB00585,D009135
19654,DB00585,D019693
19655,DB00585,D007888
19656,DB00585,D012061
19657,DB00585,D013344
19658,DB00585,D002169
19659,DB00585,D000015
19660,DB00585,D013771
19661,DB00585,D020159
19662,DB00585,D014201
19663,DB00585,D016403
19664,DB00585,D001068
19665,DB00585,D007876
19666,DB00585,D007177
19667,DB00585,D018207
19668,DB00585,D020915
19669,DB00585,D006712
19670,DB00585,D006725
19671,DB00585,D004443
19672,DB00585,D000326
19673,DB00585,D003554
19674,DB00585,D014257
19675,DB00585,D006100
19676,DB00585,D011081
19677,DB00585,D012373
19678,DB00585,D020163
19679,DB00585,D007946
19680,DB00448,D006973
19681,DB00448,D001249
19682,DB00448,D001943
19683,DB00448,D001932
19684,DB00448,D012559
19685,DB00448,D001172
19686,DB00448,D003924
19687,DB00448,D001281
19688,DB00448,D001289
19689,DB00448,D001145
19690,DB00448,D001714
19691,DB00448,D001749
19692,DB00448,D001762
19693,DB00448,D001764
19694,DB00448,D001281
19695,DB00448,D001289
19696,DB00448,D009203
19697,DB00448,D009771
19698,DB00448,D010300
19699,DB00448,D010391
19700,DB00448,D010392
19701,DB00448,D010437
19702,DB00448,D010510
19703,DB00448,D011471
19704,DB00448,D011565
19705,DB00448,D011695
19706,DB00448,D012148
19707,DB00448,D012541
19708,DB00448,D012595
19709,DB00448,D012628
19710,DB00448,D013700
19711,DB00448,D013915
19712,DB00448,D013920
19713,DB00448,D013922
19714,DB00448,D014005
19715,DB00448,D014123
19716,DB00448,D014202
19717,DB00448,D014245
19718,DB00448,D014355
19719,DB00448,D014402
19720,DB00448,D014435
19721,DB00448,D014802
19722,DB00448,D015179
19723,DB00448,D015211
19724,DB00448,D015267
19725,DB00448,D015459
19726,DB00448,D016112
19727,DB00448,D016481
19728,DB00448,D016585
19729,DB00448,D016736
19730,DB00448,D017229
19731,DB00448,D017241
19732,DB00448,D017285
19733,DB00448,D017449
19734,DB00448,D017681
19735,DB00448,D017887
19736,DB00448,D018263
19737,DB00448,D018357
19738,DB00448,D018633
19739,DB00448,D018785
19740,DB00448,D018798
19741,DB00448,D018856
19742,DB00448,D018879
19743,DB00448,D019851
19744,DB00448,D020096
19745,DB00448,D020194
19746,DB00448,D020246
19747,DB00448,D020275
19748,DB00448,D020326
19749,DB00448,D020513
19750,DB00448,D020514
19751,DB00448,D020734
19752,DB00448,D020790
19753,DB00448,D020915
19754,DB00448,D020961
19755,DB00448,D022124
19756,DB00448,D029424
19757,DB00448,D031249
19758,DB00448,D052018
19759,DB00448,D052537
19760,DB00448,D054179
19761,DB00448,D054218
19762,DB00448,D054221
19763,DB00448,D054437
19764,DB00448,D055623
19765,DB00448,D055728
19766,DB00448,D055752
19767,DB00448,D055953
19768,DB00448,D056693
19769,DB00448,D056725
19770,DB00448,D056729
19771,DB00448,D063730
19772,DB00448,D065627
19773,DB00448,D065631
19774,DB00448,D065768
19775,DB00764,D001249
19776,DB00764,D003876
19777,DB00764,D009298
19778,DB00764,D006973
19779,DB05271,D020734
19780,DB00035,D006973
19781,DB00035,D001249
19782,DB00035,D003876
19783,DB00035,D001943
19784,DB00035,D001932
19785,DB00035,D001172
19786,DB00035,D006689
19787,DB00035,D003924
19788,DB00035,D000152
19789,DB00035,D004401
19790,DB00035,D001764
19791,DB00035,D001171
19792,DB00035,D001281
19793,DB00035,D002177
19794,DB00035,D001289
19795,DB00035,D006073
19796,DB00035,D003371
19797,DB00035,D001145
19798,DB00035,D002292
19799,DB00035,D001762
19800,DB00035,D001714
19801,DB00035,D001528
19802,DB00035,D001749
19803,DB00035,D001008
19804,DB00035,D001228
19805,DB00035,D000544
19806,DB00035,D001327
19807,DB00035,D002051
19808,DB00035,D001281
19809,DB00035,D003234
19810,DB00035,D002178
19811,DB00035,D001523
19812,DB00035,D001759
19813,DB00035,D001157
19814,DB00035,D001259
19815,DB00035,D001321
19816,DB00035,D001254
19817,DB00035,D001196
19818,DB06791,D001932
19819,DB06791,D009298
19820,DB06791,D001171
19821,DB00335,D006973
19822,DB00335,D001249
19823,DB00335,D001943
19824,DB00335,D001932
19825,DB00335,D009298
19826,DB00335,D012559
19827,DB00335,D010003
19828,DB00335,D011565
19829,DB00335,D001172
19830,DB00335,D003924
19831,DB00335,D000152
19832,DB00335,D015470
19833,DB00335,D006319
19834,DB00335,D015464
19835,DB00335,D009182
19836,DB00335,D003093
19837,DB00335,D009103
19838,DB00335,D005764
19839,DB00335,D009101
19840,DB00335,D001764
19841,DB00335,D020734
19842,DB00335,D010437
19843,DB00335,D005902
19844,DB00335,D001171
19845,DB00335,D014376
19846,DB00335,D010024
19847,DB00335,D003863
19848,DB00335,D001281
19849,DB00335,D016584
19850,DB00335,D000787
19851,DB00335,D008224
19852,DB00335,D002177
19853,DB00335,D001289
19854,DB00335,D006073
19855,DB00335,D012628
19856,DB00335,D003371
19857,DB00335,D012148
19858,DB00335,D008178
19859,DB00335,D007319
19860,DB00335,D009404
19861,DB00335,D013274
19862,DB00335,D003922
19863,DB00335,D008180
19864,DB00335,D009771
19865,DB00335,D020522
19866,DB00335,D006949
19867,DB00335,D001145
19868,DB00335,D002644
19869,DB00335,D031845
19870,DB00335,D015179
19871,DB00335,D013167
19872,DB00335,D014005
19873,DB00335,D017449
19874,DB00335,D002292
19875,DB00335,D001762
19876,DB00335,D010392
19877,DB00335,D016481
19878,DB00335,D015212
19879,DB00335,D004715
19880,DB00335,D054218
19881,DB00335,D008575
19882,DB00335,D010391
19883,DB00335,D009203
19884,DB00335,D002289
19885,DB00335,D001714
19886,DB00335,D015658
19887,DB00335,D017285
19888,DB00335,D006980
19889,DB00335,D001528
19890,DB00335,D029424
19891,DB00335,D006938
19892,DB00335,D046589
19893,DB00335,D001749
19894,DB00335,D001008
19895,DB00335,D016411
19896,DB00335,D011471
19897,DB00335,D007006
19898,DB00335,D003324
19899,DB00335,D013262
19900,DB00335,D018232
19901,DB00335,D012595
19902,DB00335,D006526
19903,DB00335,D000224
19904,DB00335,D010190
19905,DB00335,D065627
19906,DB00335,D013203
19907,DB00335,D010051
19908,DB00335,D000744
19909,DB00335,D005705
19910,DB00335,D000083242
19911,DB00335,D001228
19912,DB00335,D000544
19913,DB00335,D010033
19914,DB00335,D000437
19915,DB00335,D009765
19916,DB00335,D006976
19917,DB00335,D006030
19918,DB00335,D006561
19919,DB00335,D013036
19920,DB00335,D002583
19921,DB00335,D016553
19922,DB00335,D008010
19923,DB00335,D002819
19924,DB00335,D014890
19925,DB00335,D011928
19926,DB00335,D013968
19927,DB00335,D009447
19928,DB00335,D009128
19929,DB00335,D001327
19930,DB00335,D011085
19931,DB00335,D013700
19932,DB00335,D002051
19933,DB00335,D020329
19934,DB00335,D014010
19935,DB00335,D012868
19936,DB00335,D003234
19937,DB00335,D025241
19938,DB00335,D002178
19939,DB00335,D004938
19940,DB00335,D016889
19941,DB00335,D000077195
19942,DB00335,D005879
19943,DB00335,D010673
19944,DB00335,D020190
19945,DB00335,D009902
19946,DB00335,D009157
19947,DB00335,D010001
19948,DB00335,D010510
19949,DB00335,D000075222
19950,DB00335,D014917
19951,DB00335,D055752
19952,DB00335,D009290
19953,DB00335,D065768
19954,DB00335,D020275
19955,DB00335,D012541
19956,DB00335,D011111
19957,DB00335,D009396
19958,DB00335,D020326
19959,DB00335,D007011
19960,DB00335,D006937
19961,DB00335,D012512
19962,DB00335,D053098
19963,DB00335,D054179
19964,DB00335,D052018
19965,DB00335,D007873
19966,DB00335,D004892
19967,DB00335,D010373
19968,DB00335,D011695
19969,DB00335,D004832
19970,DB00335,D009373
19971,DB00335,D010916
19972,DB00335,D012507
19973,DB00335,D017241
19974,DB00335,D004421
19975,DB00335,D001523
19976,DB00335,D016112
19977,DB00335,D007918
19978,DB00335,D006333
19979,DB00335,D004829
19980,DB00335,D012516
19981,DB00335,D003966
19982,DB00335,D000312
19983,DB00335,D000690
19984,DB00335,D013736
19985,DB00335,D012514
19986,DB00335,D019851
19987,DB00335,D006528
19988,DB00335,D004820
19989,DB00335,D006509
19990,DB00335,D010911
19991,DB00335,D018273
19992,DB00335,D011087
19993,DB00335,D040181
19994,DB00335,D006934
19995,DB00335,D003550
19996,DB00335,D003453
19997,DB00335,D010488
19998,DB00335,D018288
19999,DB00335,D019578
20000,DB00335,D002602
20001,DB00335,D055953
20002,DB00335,D022124
20003,DB00335,D000848
20004,DB00335,D002386
20005,DB00335,D002647
20006,DB00335,D006069
20007,DB00335,D006954
20008,DB00335,D015043
20009,DB00335,D017114
20010,DB00335,D003424
20011,DB00335,D006111
20012,DB00335,D009165
20013,DB00335,D003480
20014,DB00335,D012010
20015,DB00335,D000505
20016,DB00335,D014820
20017,DB00335,D002862
20018,DB00335,D001072
20019,DB00335,D001606
20020,DB00335,D014435
20021,DB00335,D000881
20022,DB00335,D006086
20023,DB00335,D008228
20024,DB00335,D016649
20025,DB00335,D006828
20026,DB00335,D013587
20027,DB00335,D013915
20028,DB00335,D005738
20029,DB00335,D015228
20030,DB00335,D001759
20031,DB00335,D012509
20032,DB00335,D002822
20033,DB00335,D014406
20034,DB00335,D001157
20035,DB00335,D051474
20036,DB00335,D014402
20037,DB00335,D000562
20038,DB00335,D003047
20039,DB00335,D020790
20040,DB00335,D008219
20041,DB00335,D010284
20042,DB00335,D053206
20043,DB00335,D009190
20044,DB00335,D007251
20045,DB00335,D008288
20046,DB00335,D006660
20047,DB00335,D020961
20048,DB00335,D007644
20049,DB00335,D012532
20050,DB00335,D009091
20051,DB00335,D009080
20052,DB00335,D043183
20053,DB00335,D017515
20054,DB00335,D005873
20055,DB00335,D016585
20056,DB00335,D046152
20057,DB00335,D005910
20058,DB00335,D008269
20059,DB00335,D004374
20060,DB00335,D011020
20061,DB00335,D016736
20062,DB00335,D012859
20063,DB00335,D015352
20064,DB00335,D008268
20065,DB00335,D007645
20066,DB00335,D014802
20067,DB00335,D010930
20068,DB00335,D007943
20069,DB00335,D050031
20070,DB00335,D055728
20071,DB00335,D002280
20072,DB00335,D020385
20073,DB00335,D001259
20074,DB00335,D028226
20075,DB00335,D006962
20076,DB00335,D013132
20077,DB00335,D004422
20078,DB00335,D006816
20079,DB00335,D001477
20080,DB00335,D000707
20081,DB00335,D014437
20082,DB00335,D020388
20083,DB00335,D018263
20084,DB00335,D003928
20085,DB00335,D013174
20086,DB00335,D005198
20087,DB00335,D000347
20088,DB00335,D018197
20089,DB00335,D011225
20090,DB00335,D018798
20091,DB00335,D017488
20092,DB00335,D001987
20093,DB00335,D003555
20094,DB00335,D003586
20095,DB00335,D004893
20096,DB00335,D005687
20097,DB00335,D029503
20098,DB00335,D008181
20099,DB00335,D000141
20100,DB00335,D007896
20101,DB00335,D009855
20102,DB00335,D020514
20103,DB00335,D014123
20104,DB00335,D011115
20105,DB00335,D004169
20106,DB00335,D002446
20107,DB00335,D008545
20108,DB00335,D006966
20109,DB00335,D056693
20110,DB00335,D014927
20111,DB00335,D010383
20112,DB00335,D055623
20113,DB00335,D002771
20114,DB00335,D012612
20115,DB00335,D054221
20116,DB00335,D004697
20117,DB00335,D014245
20118,DB00335,D008105
20119,DB00335,D009437
20120,DB00335,D017490
20121,DB00335,D005359
20122,DB00335,D011125
20123,DB00335,D012555
20124,DB00335,D006929
20125,DB00335,D004761
20126,DB00335,D012175
20127,DB00335,D001162
20128,DB00335,D008088
20129,DB00335,D015419
20130,DB00335,D010229
20131,DB00335,D017229
20132,DB00335,D002780
20133,DB00335,D000172
20134,DB00335,D002294
20135,DB00335,D018901
20136,DB00335,D002006
20137,DB00335,D013919
20138,DB00335,D054437
20139,DB00335,D003731
20140,DB00335,D031249
20141,DB00335,D003414
20142,DB00335,D006950
20143,DB00335,D056729
20144,DB00335,D013322
20145,DB00335,D008589
20146,DB00335,D052537
20147,DB00335,D008527
20148,DB00335,D013964
20149,DB00335,D002971
20150,DB00335,D017492
20151,DB00335,D013920
20152,DB00335,D000306
20153,DB00335,D010282
20154,DB00335,D013922
20155,DB00335,D001474
20156,DB00335,D020096
20157,DB00335,D007922
20158,DB00335,D004165
20159,DB00335,D005271
20160,DB00335,D052536
20161,DB00335,D001176
20162,DB00335,D015211
20163,DB00335,D018357
20164,DB00335,D008305
20165,DB00335,D006394
20166,DB00335,D015459
20167,DB00335,D006501
20168,DB00335,D012552
20169,DB00335,D017887
20170,DB00335,D017681
20171,DB00335,D009889
20172,DB00335,D014202
20173,DB00335,D000743
20174,DB00335,D012614
20175,DB00335,D003218
20176,DB00335,D015001
20177,DB00335,D003551
20178,DB00335,D020194
20179,DB00335,D000196
20180,DB00335,D018633
20181,DB00335,D006953
20182,DB00335,D018785
20183,DB00335,D011778
20184,DB00335,D015267
20185,DB00335,D056725
20186,DB00335,D007566
20187,DB00335,D014648
20188,DB00335,D009956
20189,DB00335,D001321
20190,DB00335,D011019
20191,DB00335,D010237
20192,DB00335,D016878
20193,DB00335,D015499
20194,DB00335,D014355
20195,DB00335,D008581
20196,DB00335,D004802
20197,DB00335,D014141
20198,DB00335,D000542
20199,DB00335,D001254
20200,DB00335,D001196
20201,DB00335,D008175
20202,DB00335,D052556
20203,DB00335,D013742
20204,DB00335,D007057
20205,DB00335,D015175
20206,DB00335,D006527
20207,DB00335,D005878
20208,DB00335,D007676
20209,DB00335,D006946
20210,DB00335,D005356
20211,DB00335,D053579
20212,DB00335,D003294
20213,DB00335,D011546
20214,DB00335,D014973
20215,DB00335,D020246
20216,DB00335,D005211
20217,DB00335,D009617
20218,DB00335,D002239
20219,DB00335,D018856
20220,DB00335,D006932
20221,DB00335,D003457
